2021	4904226	car	2	4462	PCE29AA1A
14:10:34 2021	9038987	car	2	4069	PCC48608C
2021	6406590	van	2	4113	PC78D4122
2021	875114	van	2	4100	PCC6DD8D5
2021	5289058	truck	4	4280	PC03A5F23
2021	4749205	car	2	4600	PCB99E8F9
2021	9737963	truck	4	4154	PC2C2EF9E
18:27:51 2021	6434826	car	2	4428	PCB616FAD
2021	7495880	car	2	4613	PCEBBFFB5
2021	5521690	car	2	4179	PC5738A82
08:30:03 2021	8394179	car	2	4983	PCC3E4ADA
04:50:25 2021	5225129	car	2	4697	PCFDB2BA6
2021	6739882	truck	4	4483	PC7F7FFF0
17:55:37 2021	9410321	car	2	4486	PC3AF69A3
06:57:05 2021	4117834	van	2	4990	PCFE28E92
2021	9456387	car	2	4871	PC397AFA3
01:03:09 2021	7705841	car	2	4996	PC6A4F55F
19:14:33 2021	7359785	car	2	4552	PC05BD3DF
2021	3271325	car	2	4941	PCA6403C1
2021	6452717	car	2	4794	PC4E1366E
17:49:31 2021	2126880	truck	4	4747	PC5E524A1
2021	4337936	car	2	4022	PCF135377
16:28:13 2021	6588286	van	2	4835	PC4645718
22:57:33 2021	9893046	car	2	4025	PC5ABB8E4
15:41:09 2021	7024032	truck	4	4750	PCD987A9D
2021	9457014	car	2	4481	PC30AAE76
00:22:38 2021	8990830	car	2	4809	PCAD363FC
01:52:22 2021	1544221	truck	4	4353	PC79BCF60
2021	6174370	truck	4	4023	PC77793DF
2021	4311930	truck	4	4031	PC0214185
2021	3950484	car	2	4596	PC6558A56
2021	7868468	car	2	4442	PC05C2F86
2021	2617757	van	2	5008	PC48D61BB
2021	4569280	car	2	4209	PC494D54E
11:57:12 2021	49818	car	2	4621	PC9FB4E82
2021	46925	car	2	4238	PCE0A2A2F
2021	6451013	car	2	4619	PC2EFBBE0
2021	8804024	car	2	4641	PCAA9F518
13:47:02 2021	680807	truck	4	4520	PC8140983
2021	2895421	car	2	4723	PC20BD6E6
23:42:25 2021	5309249	car	2	4319	PCAD79413
2021	3964885	car	2	4867	PC5A6D86E
22:53:11 2021	5318954	truck	4	4282	PCCE002E5
2021	3123558	car	2	4943	PC0A5DC1F
2021	2537142	car	2	4431	PC3A23C14
08:10:21 2021	4864249	car	2	4687	PC52E7369
2021	361048	van	2	4475	PCCC0D001
09:50:37 2021	7235543	truck	4	4325	PC8FC83B3
2021	566308	car	2	4329	PCF9CCB5A
2021	9744593	car	2	4418	PCF6EECB2
2021	4841216	car	2	4741	PC85A4D4B
20:37:19 2021	5107345	car	2	4576	PC394C979
2021	3014741	car	2	4061	PC3A63A79
2021	8133355	van	2	4820	PCC30C735
2021	2583669	car	2	4055	PCA06B2F1
10:33:49 2021	6500025	car	2	4071	PCDBBCB68
2021	1157629	van	2	4906	PC3D58C5E
17:34:28 2021	5397450	car	2	4815	PC19C02F1
2021	8611035	car	2	4057	PC4B0DCD2
2021	1298769	van	2	4943	PC0A5DC1F
2021	2248516	car	2	4844	PCC48E3A8
2021	6278319	car	2	4419	PC99BB7A3
2021	4614307	truck	4	4566	PC637A425
2021	2509139	van	2	4149	PC99F9ABD
2021	2986069	car	2	4288	PC12AA919
2021	2614861	car	2	4809	PCAD363FC
2021	28694	car	2	4483	PC7F7FFF0
2021	4039155	car	2	4326	PC356AE8F
2021	2787413	truck	4	4142	PC7ACFF7C
22:56:05 2021	6142811	truck	4	4248	PC45EBEBC
2021	1830669	van	2	4718	PC81E83B9
18:52:28 2021	5237693	van	2	4718	PC81E83B9
2021	993717	truck	4	4110	PCF891CEB
2021	1529385	car	2	4200	PCBA86754
2021	5544386	car	2	4364	PCB33ACE8
2021	1041073	car	2	4947	PCE4A44BE
2021	5047709	van	2	4189	PC7655FC1
2021	58830	car	2	4157	PC7305E43
18:53:23 2021	1847689	car	2	4738	PC06E9A80
19:35:40 2021	6046631	truck	4	4044	PC3546931
2021	7160838	car	2	4206	PCAC34A40
2021	65143	truck	4	4361	PC2E0C888
2021	9621393	car	2	4907	PCCEEF65A
2021	6199844	car	2	4762	PC1A3D20B
2021	9152093	car	2	4386	PC948D5B2
2021	4725600	van	2	4323	PC1D9ADA9
2021	113873	car	2	4493	PC124B4C0
2021	5733263	car	2	4425	PC41B834E
11:59:19 2021	2363499	truck	4	4778	PCCCADDBD
13:25:09 2021	7357884	car	2	4564	PC29D136F
05:43:40 2021	7961905	car	2	4233	PC57279D0
23:21:50 2021	5376521	truck	4	4883	PCB325DCD
2021	8726172	car	2	4207	PC76EDF79
2021	631625	car	2	4971	PC0BD172F
13:02:03 2021	9216749	truck	4	4158	PCAA68777
2021	7608455	car	2	4717	PC44877F1
00:37:24 2021	9756739	truck	4	4996	PC6A4F55F
2021	8620692	car	2	4406	PC7A54E18
13:49:21 2021	1329720	van	2	4854	PCB6F1968
13:35:38 2021	6975658	car	2	4173	PC0EB640E
05:34:48 2021	8310131	truck	4	4703	PC395ADCB
11:51:37 2021	8601722	truck	4	4031	PC0214185
20:36:42 2021	365773	van	2	4069	PCC48608C
02:18:36 2021	7224143	car	2	4691	PCFAB001F
2021	4049180	car	2	4889	PC3547FAD
04:05:39 2021	9812817	car	2	4872	PC5B45CE7
2021	8630963	car	2	4294	PC867796D
2021	2861661	car	2	4771	PC71FE98A
2021	3679148	car	2	4862	PC3BDDA71
02:38:48 2021	4655140	car	2	4898	PC0AE9E1B
23:36:36 2021	3141961	car	2	4894	PCDADB8C6
2021	7675709	car	2	4823	PC89A3BCF
04:56:51 2021	6277780	car	2	4910	PC75BC2DF
07:13:42 2021	4533513	car	2	4229	PCD0DDD3D
2021	119938	car	2	4137	PC4FA703F
2021	742706	car	2	4255	PCB7E7138
12:51:15 2021	1310157	car	2	4192	PC74F6341
2021	3938752	van	2	4461	PCACD9839
2021	3469277	car	2	4638	PCB7AC8AA
2021	5036741	car	2	4557	PC6C80A46
2021	6583554	car	2	4881	PCDE20E6F
04:43:34 2021	5049117	car	2	4688	PCCB4C86D
2021	2085007	car	2	4801	PC119E3A6
09:59:19 2021	7670522	car	2	4574	PCC1F6F13
07:59:29 2021	4536744	van	2	4275	PC1DA31F7
2021	6219580	truck	4	4040	PCB335328
2021	3616124	car	2	4419	PC99BB7A3
02:31:50 2021	8974400	car	2	4990	PCFE28E92
2021	1859742	truck	4	4257	PC1AB9C93
2021	2689863	car	2	4919	PC7A3A5CF
14:32:30 2021	2288764	car	2	4614	PC08910B7
2021	678672	car	2	4505	PCEF64195
05:37:27 2021	7115956	car	2	4035	PC1B1D964
2021	8015126	car	2	4073	PCA3797CA
2021	1062438	car	2	4925	PCE5E04A2
2021	8917434	car	2	4771	PC71FE98A
2021	636417	car	2	4670	PC2BE6D87
2021	3408053	truck	4	4652	PC74A3585
2021	3265744	car	2	4876	PCDFCFF53
12:05:22 2021	385464	car	2	4039	PC73BE1E2
2021	4442890	car	2	4477	PCA857A23
07:45:33 2021	4961289	car	2	4433	PC1DEB043
2021	5444872	car	2	4981	PC6B14C5D
16:50:09 2021	9024579	car	2	4054	PC7E79FA0
2021	4272208	car	2	4003	PC83F544D
13:54:38 2021	4789129	car	2	4086	PC23E470D
2021	2200036	truck	4	4264	PC9DFEBB0
01:12:19 2021	1064058	van	2	4158	PCAA68777
2021	4555702	car	2	4739	PC07289CF
2021	9859390	car	2	4626	PC93E7766
2021	469677	car	2	4458	PCECEBBFA
2021	8713573	car	2	4219	PC40E6113
13:24:33 2021	5680177	car	2	4329	PCF9CCB5A
08:48:03 2021	9316543	car	2	4108	PC7C55512
05:46:47 2021	3443833	truck	4	4912	PC526B1EC
09:32:00 2021	72829	car	2	4226	PCDC5C9E2
2021	9671579	truck	4	4781	PC0D83A1E
2021	265177	car	2	4379	PC87C8BC4
2021	5521943	car	2	4707	PC98F856D
02:59:07 2021	217040	car	2	4705	PC174C464
2021	9001033	truck	4	4379	PC87C8BC4
23:15:38 2021	3852520	truck	4	4386	PC948D5B2
13:30:32 2021	4916937	car	2	4923	PC8A7A22A
2021	7727245	truck	4	4143	PC5F47DCF
2021	5284243	car	2	4496	PC3FD65C8
2021	2016164	truck	4	4878	PC08F56A1
09:55:33 2021	7580167	car	2	4989	PC7D7AE48
08:52:52 2021	3885881	car	2	4190	PCDFC1E11
2021	1791001	truck	4	4130	PC9F22103
2021	1193693	truck	4	4682	PCBB02F92
2021	4800344	car	2	4901	PCE32D2F9
2021	8415109	car	2	4882	PC8616CD8
2021	3557227	car	2	4187	PCF8D98DC
2021	1725486	car	2	4626	PC93E7766
04:57:20 2021	1578334	car	2	4262	PCCB12F8C
2021	7181419	van	2	4097	PCB1B5BEC
2021	6178202	truck	4	4678	PCD175301
2021	1555473	car	2	4551	PCCA5979C
03:25:22 2021	9309819	car	2	4322	PC262D624
2021	5486002	car	2	4541	PCC6A4CD8
12:07:37 2021	7949728	car	2	4448	PC19F3DBB
2021	5538154	truck	4	4855	PC03C5C15
04:11:01 2021	2105707	car	2	4032	PC578F087
2021	3512656	truck	4	4661	PC1585DF2
12:20:54 2021	3241304	truck	4	4649	PCC3608EC
2021	4790335	car	2	4104	PC0A63844
2021	2118537	car	2	4892	PC7AA5B2F
00:49:21 2021	2838609	car	2	4635	PC3C8B99E
11:40:28 2021	1310521	car	2	4450	PC0B2B03E
2021	273771	truck	4	4482	PCB6A16D7
11:40:14 2021	9169841	car	2	4370	PC70B7987
2021	8176976	car	2	4057	PC4B0DCD2
02:53:00 2021	8380400	car	2	4402	PC85224D1
2021	2381258	van	2	4933	PC419F41D
2021	652968	van	2	4044	PC3546931
2021	27178	car	2	4886	PC4D892D7
2021	9019046	car	2	4053	PC5F1CD83
2021	6919300	truck	4	4682	PCBB02F92
03:09:09 2021	8236303	truck	4	4631	PCFFF6463
2021	8790811	car	2	4432	PC4CBEFF5
2021	5725462	truck	4	4964	PC52C0F45
14:18:21 2021	3166479	car	2	4088	PC14008D5
2021	2336060	car	2	4699	PC2C1B987
16:44:11 2021	7300971	car	2	4765	PC795A0A3
2021	5036292	car	2	4942	PCD51A740
15:28:14 2021	56342	car	2	4234	PC5EBC1E1
2021	9022041	car	2	4375	PCAE085FE
2021	565508	truck	4	4143	PC5F47DCF
01:27:09 2021	6548394	car	2	4603	PC485BE5B
2021	291552	car	2	4629	PCC5E1C04
07:50:31 2021	3480875	truck	4	4513	PC52F533C
2021	4352375	van	2	4465	PCA227C6B
2021	8085096	van	2	4499	PC1EEDA04
19:43:37 2021	898290	truck	4	4144	PCAC7E4C1
2021	5026699	truck	4	4481	PC30AAE76
2021	6093454	car	2	4136	PCA579A65
2021	3160757	car	2	4271	PC28E44E2
2021	8591194	truck	4	4129	PCA6127FF
17:35:48 2021	3771364	car	2	4004	PCB278A8B
2021	4059948	truck	4	4719	PCBD66B01
2021	7438213	car	2	4122	PC8ED616E
2021	2151785	van	2	4498	PCA770E5A
15:37:48 2021	8930261	car	2	4625	PC186BCA8
10:16:13 2021	848357	car	2	4497	PC76FDDEA
09:57:48 2021	1314858	car	2	4131	PC4C9B108
2021	2055196	car	2	4978	PCF0B5E85
2021	2688320	car	2	4837	PCA10FFA0
16:25:26 2021	4509179	truck	4	4876	PCDFCFF53
2021	8009184	truck	4	4459	PCD9CAD56
13:23:54 2021	9378564	truck	4	4243	PCC4F7DCE
2021	5414285	van	2	4698	PC8BCEB19
14:19:00 2021	9482885	truck	4	4477	PCA857A23
2021	226824	car	2	4363	PC62E1338
2021	6608771	truck	4	4719	PCBD66B01
2021	8017386	truck	4	4766	PCE36658B
15:15:58 2021	126909	car	2	4664	PC52D063A
11:09:10 2021	2839846	truck	4	4768	PC7BEFC3B
07:49:53 2021	833041	car	2	4218	PC8DF4919
2021	9349469	car	2	4831	PC0EC3E54
2021	2380250	car	2	4012	PCEF5C190
2021	4121107	van	2	4977	PCB077F18
2021	7244230	car	2	4089	PC3CCA187
16:12:33 2021	6860644	car	2	4231	PC016D687
2021	3809719	truck	4	4899	PC4967767
2021	2696312	car	2	4976	PC5149039
15:15:10 2021	9035254	car	2	4850	PC4061987
2021	7248809	truck	4	4572	PCC9756B2
21:19:15 2021	7674003	truck	4	4820	PCC30C735
21:50:55 2021	2582592	car	2	4228	PC4F78F1B
08:22:10 2021	642392	car	2	4402	PC85224D1
2021	9922801	car	2	4216	PC53B475D
04:29:34 2021	8960575	truck	4	4331	PC47300D9
2021	5184513	car	2	4402	PC85224D1
2021	4599731	van	2	4046	PCAC345FD
2021	7868102	car	2	4926	PCCBCFEDE
00:04:44 2021	5516399	car	2	4283	PC953B572
2021	2647112	van	2	4275	PC1DA31F7
2021	7287156	truck	4	4564	PC29D136F
2021	8805942	car	2	4841	PCE45DE8D
2021	9932368	car	2	4975	PC818101A
2021	8494078	car	2	4306	PC5D6563A
00:24:44 2021	595305	car	2	4349	PC5AB6779
04:31:23 2021	5969448	truck	4	5006	PC7A260F1
2021	1720106	car	2	4050	PC822E359
2021	1979691	car	2	4016	PCCD7399B
2021	5112428	car	2	4963	PC704EF75
16:50:22 2021	9870017	car	2	4901	PCE32D2F9
12:57:38 2021	187946	car	2	4910	PC75BC2DF
2021	9210479	car	2	4902	PC425C6EC
14:50:37 2021	7608023	truck	4	4838	PCEECD973
2021	7906992	car	2	4124	PC3338D42
2021	1820740	car	2	4133	PC30FC453
2021	8119310	car	2	4907	PCCEEF65A
02:56:45 2021	9398897	van	2	4426	PCC0E943C
2021	4259801	van	2	4119	PC9EBEDB5
01:04:22 2021	4398365	car	2	4115	PCF5D4B0A
2021	4388357	car	2	4119	PC9EBEDB5
2021	9955496	car	2	4057	PC4B0DCD2
2021	651548	car	2	4007	PCDF9F773
03:33:37 2021	8056394	car	2	4781	PC0D83A1E
2021	2211603	van	2	4566	PC637A425
2021	1605620	car	2	4039	PC73BE1E2
2021	5425988	car	2	4068	PC55432DA
2021	267009	van	2	4488	PC19D06B0
15:21:16 2021	8487780	car	2	4762	PC1A3D20B
2021	1376788	car	2	4637	PCE9C770E
2021	8486928	car	2	4623	PCAA67227
2021	831732	car	2	4030	PCA8A9AA8
20:23:43 2021	1878798	car	2	4978	PCF0B5E85
2021	2200855	car	2	4579	PC926F0A9
2021	7261898	truck	4	4998	PCD9C5406
01:36:45 2021	2156552	car	2	4268	PC6CC51DA
2021	7787489	car	2	4878	PC08F56A1
11:06:22 2021	273188	car	2	4075	PC2125618
2021	9730773	car	2	4669	PC36675CE
2021	9280057	truck	4	4324	PC9C3D708
2021	9759910	car	2	4894	PCDADB8C6
2021	3109388	car	2	4611	PC2EBEAB9
10:52:53 2021	687719	van	2	4557	PC6C80A46
03:58:39 2021	2868207	car	2	4604	PC0553E32
2021	3843033	van	2	4813	PCACF7982
2021	3999326	car	2	4564	PC29D136F
06:53:35 2021	3752633	car	2	4985	PCCA71D2C
2021	5999828	car	2	4993	PC0F0AB4E
00:34:08 2021	3628767	car	2	4473	PC51FDD60
2021	5838867	car	2	4395	PC6F25DF0
2021	669022	truck	4	4789	PCBE8B2AB
19:53:04 2021	3461467	car	2	4070	PCEECA8B2
02:17:10 2021	1720666	truck	4	5000	PCFE7F7FE
2021	7401182	car	2	4887	PC81776BA
2021	5255067	car	2	4011	PC680DEC6
2021	3305060	car	2	4845	PCEEC0DB3
11:12:16 2021	929460	car	2	4251	PCB30E45F
2021	3546229	car	2	4949	PC86E9EB7
22:30:45 2021	6217377	car	2	4430	PC52EA95D
11:22:12 2021	6919079	car	2	4308	PC94E7A96
09:23:54 2021	8627108	car	2	4559	PC93AAEC9
2021	5626312	car	2	4092	PC40C2E00
2021	9106993	car	2	4738	PC06E9A80
12:31:33 2021	9672787	car	2	4538	PCDE5402C
22:45:08 2021	224884	van	2	4024	PC91E3A87
2021	5241020	van	2	4586	PC4A40D50
2021	781918	car	2	4411	PC3AA93E6
18:17:42 2021	9713755	car	2	4783	PC9889263
2021	5170251	car	2	4502	PCB2CC82C
21:57:24 2021	357895	car	2	4754	PC99AE725
2021	8292026	van	2	4452	PC8C7C5D7
19:06:40 2021	6811083	car	2	4975	PC818101A
20:44:08 2021	6131327	van	2	4138	PC79E328A
2021	5008679	truck	4	4892	PC7AA5B2F
2021	4848191	truck	4	4823	PC89A3BCF
01:04:34 2021	791157	car	2	4978	PCF0B5E85
2021	3501067	truck	4	4714	PC9B747F8
04:06:20 2021	2571468	truck	4	4393	PC93CE517
2021	4881293	car	2	4877	PC155D90A
2021	3729824	car	2	4687	PC52E7369
2021	8780569	car	2	4718	PC81E83B9
2021	5122968	car	2	4027	PCE7A4F34
13:35:34 2021	9291683	car	2	4962	PCF858E11
2021	6287933	car	2	4665	PCF63C15F
2021	208607	truck	4	4728	PC07BF95F
2021	5301333	car	2	4018	PCCB2657A
2021	8728781	car	2	4904	PC36C6441
2021	550414	car	2	4228	PC4F78F1B
2021	8386973	truck	4	4785	PC787D664
2021	3983559	car	2	4162	PC51A39A7
2021	4058953	car	2	4253	PC82A16E6
14:14:26 2021	1464111	van	2	4361	PC2E0C888
2021	3346180	car	2	4243	PCC4F7DCE
2021	5726688	car	2	4608	PCACD1BEE
2021	8794304	truck	4	4697	PCFDB2BA6
09:23:09 2021	7154268	truck	4	4884	PC3FB1BB6
2021	8920300	truck	4	4846	PCBABD060
2021	4485145	car	2	4151	PC0AB2B55
2021	2070638	car	2	4877	PC155D90A
2021	3213191	car	2	4062	PCDA37101
2021	6009553	car	2	4740	PC04EDDB4
2021	4525550	truck	4	4183	PCF5E7754
12:30:44 2021	6122862	truck	4	4370	PC70B7987
2021	3238284	car	2	4494	PC1592ACA
2021	7691955	car	2	4339	PCDE1D204
2021	263539	car	2	4136	PCA579A65
2021	6581057	car	2	5003	PCAC9371E
00:58:27 2021	6992288	car	2	4333	PCCCAD2AC
2021	1178799	car	2	4436	PC0CF9451
2021	9827902	van	2	4385	PC148C815
17:45:52 2021	9208164	car	2	4942	PCD51A740
2021	3660284	car	2	4023	PC77793DF
2021	4168284	van	2	4042	PC5D4DE09
2021	8870705	car	2	4647	PCDD56814
07:21:35 2021	9713526	car	2	4610	PCA4D3E9B
09:44:45 2021	4580178	car	2	4319	PCAD79413
2021	2266444	car	2	4532	PC8DD921E
2021	1920617	car	2	4866	PC3137434
2021	9592860	car	2	4397	PCB070250
2021	978706	truck	4	4348	PCD66314D
2021	4433962	car	2	4857	PC59F4E22
2021	5280547	car	2	4151	PC0AB2B55
2021	9608324	car	2	4518	PCC7B407A
2021	7407420	car	2	4622	PCF31BD97
2021	6935853	car	2	4338	PC6203962
10:26:07 2021	827626	truck	4	4757	PC126524C
09:42:07 2021	1380070	van	2	4691	PCFAB001F
13:30:36 2021	4105360	car	2	4981	PC6B14C5D
2021	7640348	car	2	4048	PC1FE6483
2021	3451272	car	2	4781	PC0D83A1E
2021	6610643	car	2	4115	PCF5D4B0A
2021	4778919	car	2	4412	PC821BC98
20:25:42 2021	8983354	car	2	4682	PCBB02F92
2021	1654079	car	2	4298	PC3E474F6
2021	4832452	car	2	4467	PCF5E0389
19:15:30 2021	5053890	car	2	4604	PC0553E32
23:48:25 2021	7224391	car	2	4909	PCDED6F20
05:04:53 2021	4243256	car	2	4111	PC07F012A
02:14:20 2021	3761184	car	2	4928	PC16E79D4
20:03:41 2021	4147615	car	2	4483	PC7F7FFF0
2021	9499316	truck	4	4852	PC68969FB
07:14:43 2021	8008301	car	2	4827	PC7D68CD9
15:46:50 2021	8118452	truck	4	4666	PCE8CBA37
23:04:04 2021	5740854	car	2	4692	PC1CDFCF6
19:10:07 2021	908982	car	2	4501	PC5D41947
2021	1616597	truck	4	4930	PC22F748B
02:54:05 2021	671310	car	2	4778	PCCCADDBD
2021	1225326	truck	4	4672	PC03AE86F
03:56:22 2021	7807921	van	2	4097	PCB1B5BEC
05:33:45 2021	7259326	car	2	4033	PC783B5FC
2021	7802776	car	2	4519	PC92A6471
12:55:54 2021	6603295	truck	4	4790	PC2387B02
2021	9926082	car	2	4390	PC983A913
2021	7933728	car	2	4107	PC7607A5D
00:12:41 2021	9029580	car	2	4482	PCB6A16D7
2021	295539	car	2	4811	PCBF83C7A
2021	480396	car	2	4580	PC48664B7
12:06:45 2021	5857166	car	2	4729	PC5170BF4
02:06:01 2021	3116688	truck	4	4256	PC9DD0BBD
2021	8403299	car	2	4204	PC5881E06
2021	7621099	car	2	4713	PCD4A1214
23:39:35 2021	4856438	van	2	4120	PC6700C62
2021	2468442	car	2	4076	PC47B8825
2021	5027932	car	2	4620	PC43973F9
15:26:19 2021	216964	van	2	4829	PCEC030F2
10:50:44 2021	935411	van	2	4865	PCCACA741
23:56:02 2021	2463408	car	2	4686	PCD6E5E77
01:44:42 2021	5366494	car	2	4448	PC19F3DBB
2021	4289120	truck	4	4484	PCEF56843
2021	6163135	van	2	4565	PC388BB83
2021	334540	truck	4	4530	PCA33A9A8
21:24:33 2021	1645675	truck	4	4386	PC948D5B2
2021	6448838	car	2	4085	PC6150735
21:11:40 2021	4448071	car	2	4828	PCF712D1A
2021	3949985	truck	4	4912	PC526B1EC
17:48:12 2021	6505241	truck	4	4630	PCA26D872
2021	7654878	truck	4	4531	PC857F4A0
2021	5072147	truck	4	4343	PC0F6325D
2021	7737222	van	2	4084	PC71D433F
2021	5361438	van	2	4618	PC8F4AF85
2021	7624778	car	2	4234	PC5EBC1E1
2021	8032554	truck	4	4025	PC5ABB8E4
2021	3631537	car	2	4681	PCBEB4D23
23:34:08 2021	6574052	car	2	4141	PC13CB69B
04:15:20 2021	6596226	truck	4	4144	PCAC7E4C1
00:59:37 2021	318095	van	2	4103	PC2B868A9
2021	4308097	car	2	4456	PC8DFF744
2021	5461764	car	2	4753	PC6AA246E
2021	2312712	car	2	4858	PC94DC1E6
2021	2785288	car	2	4641	PCAA9F518
2021	8407578	car	2	4297	PCDE89544
19:06:47 2021	9414721	car	2	4474	PCFEAE55E
2021	6033424	truck	4	4963	PC704EF75
2021	8818274	truck	4	4337	PCCF6A454
2021	7768864	car	2	4440	PCBE1B45D
12:52:06 2021	9385039	car	2	4195	PC308070B
2021	9968412	car	2	4005	PCB3DF742
08:25:20 2021	4924971	car	2	4704	PC47FBB07
2021	6109450	van	2	5004	PC2111CF9
2021	6359578	car	2	4578	PC90D44D0
2021	3516169	car	2	4560	PC5030572
2021	6775371	car	2	4226	PCDC5C9E2
2021	6027952	car	2	4968	PC251D4C1
2021	7434849	car	2	4111	PC07F012A
22:16:49 2021	3078381	car	2	4101	PCCC8F243
06:15:18 2021	999203	van	2	4303	PC2E2E0C0
2021	5619071	car	2	4679	PC88494D0
2021	495039	car	2	4802	PCBDD55F1
2021	2050637	car	2	4546	PCEF3EBBC
2021	4263435	car	2	4514	PC374C341
09:37:51 2021	5464338	car	2	4789	PCBE8B2AB
2021	4232451	van	2	4829	PCEC030F2
2021	7216285	van	2	4484	PCEF56843
2021	8531251	car	2	4143	PC5F47DCF
20:56:40 2021	2499797	car	2	4410	PC6EFC03B
18:22:58 2021	7581059	car	2	4013	PCE5BA2CE
09:42:41 2021	4709315	truck	4	4869	PCF775FA6
01:18:11 2021	2934889	car	2	4815	PC19C02F1
2021	3199953	car	2	4078	PC8473A64
18:23:50 2021	9787963	truck	4	4813	PCACF7982
2021	3757104	car	2	4208	PC1E49F6B
2021	7672316	car	2	4135	PCC943ECD
2021	8103565	van	2	4725	PCB905D54
2021	3883896	truck	4	4556	PC18C31F6
2021	7508791	truck	4	4800	PCA4DF48A
2021	7510715	truck	4	4562	PC4C95CA2
05:14:58 2021	9033437	car	2	4781	PC0D83A1E
2021	1772699	truck	4	4318	PCAD89FE3
2021	3219221	truck	4	4846	PCBABD060
01:31:20 2021	2135279	truck	4	4849	PCF764517
2021	5196650	car	2	4409	PC44E2F09
2021	6079717	car	2	4740	PC04EDDB4
2021	7545484	car	2	4089	PC3CCA187
22:19:30 2021	457434	car	2	4300	PC666483B
15:41:47 2021	7725449	van	2	4953	PC1E2B07E
2021	6479022	car	2	4037	PC0A50259
18:07:48 2021	1837708	van	2	4336	PCD30AB50
2021	7934288	van	2	4750	PCD987A9D
22:31:02 2021	9305794	car	2	4171	PC36C9AE8
2021	7833901	car	2	4088	PC14008D5
09:18:30 2021	9881360	car	2	4538	PCDE5402C
2021	7903911	van	2	4577	PC8FE0901
09:15:23 2021	4567158	car	2	4211	PC0AB9251
2021	9360204	van	2	4658	PC1A58039
2021	6154918	car	2	4064	PC0B32B5B
18:34:17 2021	9101905	car	2	4537	PC10C700F
19:55:21 2021	8997094	truck	4	4850	PC4061987
2021	5710731	car	2	4559	PC93AAEC9
2021	9164359	van	2	4581	PCC347465
2021	1801431	car	2	4886	PC4D892D7
2021	1044809	car	2	4423	PCF9F4940
2021	8248291	truck	4	4311	PC7F02ED3
23:57:48 2021	7637098	car	2	4622	PCF31BD97
2021	19393	truck	4	4854	PCB6F1968
08:58:11 2021	518470	car	2	4240	PC72FE04B
18:34:33 2021	7353243	truck	4	4035	PC1B1D964
2021	8029245	car	2	4774	PCEBE834B
04:33:31 2021	5531082	truck	4	4490	PC89C1789
15:42:02 2021	2966322	car	2	4715	PCFA0E4C0
2021	1559026	truck	4	4968	PC251D4C1
2021	1447610	car	2	4621	PC9FB4E82
00:46:18 2021	5027752	car	2	4907	PCCEEF65A
23:16:34 2021	8436044	truck	4	4477	PCA857A23
03:06:37 2021	4514250	truck	4	4069	PCC48608C
2021	2528514	truck	4	4044	PC3546931
2021	794611	car	2	4566	PC637A425
2021	73706	car	2	4107	PC7607A5D
2021	3076322	car	2	4176	PC11E9595
2021	2969173	van	2	4497	PC76FDDEA
2021	6102581	car	2	4668	PCBB055C6
17:03:35 2021	8344068	car	2	4664	PC52D063A
2021	4590356	car	2	4328	PC3777B8E
2021	6702632	car	2	4778	PCCCADDBD
04:47:51 2021	3184313	car	2	4368	PC909A324
2021	951197	truck	4	4108	PC7C55512
2021	8219853	truck	4	4419	PC99BB7A3
15:45:38 2021	8944617	van	2	4160	PC6DC0ACF
2021	8329543	car	2	4684	PCA76178F
15:04:31 2021	2442832	car	2	4045	PCE952492
21:55:16 2021	7383068	car	2	4481	PC30AAE76
2021	2409400	car	2	4144	PCAC7E4C1
2021	1181842	car	2	4409	PC44E2F09
2021	7023411	truck	4	4073	PCA3797CA
19:12:19 2021	8057643	truck	4	4154	PC2C2EF9E
17:16:41 2021	8479441	car	2	4252	PCA32686D
2021	519983	truck	4	4967	PC2AFCB31
2021	5965028	car	2	4059	PC06E8A1C
2021	3709155	van	2	4779	PCC8FE9C6
2021	1515207	car	2	4660	PCB86D2E1
2021	2357578	truck	4	4204	PC5881E06
2021	3944350	truck	4	4327	PC16F59EC
2021	7142607	car	2	4796	PCEBEEE05
2021	9501854	truck	4	4471	PC7E4F42A
2021	3339331	truck	4	4820	PCC30C735
2021	7331095	car	2	4733	PC797AEBF
2021	6882552	truck	4	4914	PC2F353E1
2021	1261016	truck	4	4530	PCA33A9A8
2021	803464	car	2	4570	PCAE45EC0
2021	4403090	car	2	4418	PCF6EECB2
2021	9007349	car	2	4000	PC69C7DF3
2021	439195	car	2	4597	PCBDB8BB6
13:17:34 2021	7893073	car	2	4602	PC0D3474E
2021	3100934	car	2	4222	PC15EC378
22:50:50 2021	1978119	car	2	4781	PC0D83A1E
10:18:13 2021	5761399	car	2	4326	PC356AE8F
02:56:48 2021	3556508	truck	4	4021	PC851E565
21:45:04 2021	7637207	car	2	4882	PC8616CD8
2021	1408233	truck	4	4035	PC1B1D964
05:49:17 2021	4143385	car	2	4753	PC6AA246E
10:42:26 2021	3790964	truck	4	4954	PCA276EBB
20:11:18 2021	8597890	car	2	4695	PC4A5D62F
12:06:18 2021	7633856	car	2	4627	PCA965149
2021	122217	car	2	4920	PC42A3AB0
20:41:24 2021	8416078	car	2	4204	PC5881E06
2021	9582400	truck	4	4838	PCEECD973
2021	1991644	car	2	4528	PC1269226
